name,ra,dec,diameter,mag,alias
NGC4242,184.375005,45.619167,5.2,10.8,
NGC4243,184.351245,-9.951667,1.3,12.3,NGC4240
NGC4244,184.374585,37.807778,16.6,10.4,
NGC4245,184.403745,29.6075,2.9,11.4,
NGC4246,184.49208,7.185556,2.3,12.7,IC3113
NGC4247,184.491255,7.274444,0.8,13.5,
NGC4248,184.459995,47.409167,2.9,12.5,
NGC4249,184.49709,5.599167,0.6,14,
NGC4250,184.35792,70.802778,2.7,11.8,
NGC4251,184.534995,28.175278,3.6,10.7,
NGC4252,184.628745,5.56,1.3,14,
NGC4253,184.609995,29.813056,0.9,13.1,
NGC4254,184.70541,14.4175,5.3,9.9,M99
NGC4255,184.733745,4.786389,1.3,12.8,
NGC4256,184.678335,65.898333,4.5,11.9,
NGC4257,184.77708,5.726111,1.5,14,
NGC4258,184.74084,47.306944,18.6,8.4,M106
NGC4259,184.84209,5.376944,1.1,13.6,
NGC4260,184.842495,6.098333,2.7,11.8,
NGC4261,184.846245,5.824444,4.1,10.4,
NGC4262,184.877505,14.877778,1.8,11.6,
NGC4263,184.925835,-12.225556,1.2,12.6,NGC4265
NGC4264,184.89834,5.846944,0.9,12.8,
NGC4265,184.925835,-12.225556,1.2,12.6,NGC4263
NGC4266,184.925415,5.538056,1.8,13.7,
NGC4267,184.93875,12.798333,3,10.9,
NGC4268,184.94625,5.284167,1.4,12.8,
NGC4269,184.954995,6.015278,1.3,12.9,
NGC4270,184.955835,5.463333,2,12.2,
NGC4271,184.88625,56.737222,1.5,12.6,
NGC4272,184.948335,30.338889,1.7,13.1,
NGC4273,184.98333,5.343611,2.3,11.9,
NGC4274,184.96167,29.613611,6.8,10.4,
NGC4275,184.96917,27.621111,1.1,12.8,
NGC4276,185.03208,7.691389,1.6,12.5,
NGC4277,185.014995,5.341944,1.1,12.4,
NGC4278,185.02791,29.280278,3.8,10.2,
NGC4279,185.10375,-11.666111,1.1,13.6,
NGC4280,185.13291,-11.6525,,,
NGC4281,185.089995,5.386389,3,11.3,
NGC4282,185.10084,5.573333,1.2,14.1,
NGC4283,185.08584,29.310833,1.5,12.1,
NGC4284,185.053335,58.093333,2.5,13.5,
NGC4285,185.165835,-11.642222,0.9,14.1,
NGC4286,185.17542,29.345556,1.5,13.1,IC3181
NGC4287,185.20167,5.640556,1.2,14.3,
NGC4288,185.158335,46.294444,2.2,12.9,
NGC4288A,185.169165,46.255278,0.4,14.5,
NGC4289,185.260005,3.722778,3.9,14,
NGC4290,185.19792,58.0925,2.2,12,
NGC4291,185.072085,75.371111,2,11.5,
NGC4292,185.31834,4.596111,1.6,12.2,
NGC4292A,185.319585,4.633056,0.3,15,
NGC4293,185.303745,18.382778,5.6,10.4,
NGC4294,185.32416,11.509722,3.2,12.1,
NGC4295,185.29041,28.165556,0.9,13.7,
NGC4296,185.368335,6.653611,1.4,12.7,
NGC4297,185.364165,6.671389,0.5,14.6,
NGC4298,185.387085,14.606667,3.2,11.3,
NGC4299,185.41875,11.501389,1.7,12.5,
NGC4300,185.42208,5.384722,1.5,12.9,
NGC4301,185.61333,4.565833,1.6,13,NGC4303A
NGC4302,185.42583,14.598333,5.3,11.6,
NGC4303,185.47875,4.472778,6.5,9.7,M61
NGC4303A,185.61333,4.565833,1.6,13,NGC4301
NGC4304,185.55291,-33.484722,3,11.7,
NGC4305,185.515005,12.740833,2.2,12.6,
NGC4306,185.517495,12.7875,1.6,12.6,
NGC4307,185.521665,9.041944,3.5,12,
NGC4307A,185.53041,8.990556,0.8,14.5,IC3211
NGC4308,185.48667,30.074167,0.8,13.4,
NGC4309A,185.56125,7.166389,0.3,15,
NGC4309,185.551245,7.144722,1.8,12.8,
NGC4310,185.61,29.208056,2,12.2,NGC4338
NGC4311,185.60958,29.204444,,,
NGC4312,185.630835,15.538056,4.6,11.7,
NGC4313,185.65959,11.801111,3.8,12,
NGC4314,185.6325,29.895833,4.2,10.6,
NGC4315,185.68875,9.305556,,,
NGC4316,185.675415,9.3325,2.5,12.9,
NGC4317,185.67084,31.036667,,,
NGC4318,185.680005,8.199167,0.7,13.3,
NGC4319,185.43291,75.3225,2.8,12,NGC4345
NGC4320,185.74083,10.549167,1,13.9,
NGC4321,185.728755,15.822778,7.5,9.4,M100
NGC4322,185.75709,15.905278,1.1,13.9,
NGC4323,185.81667,15.901944,,,
NGC4324,185.775,5.25,2.9,11.6,
NGC4325,185.777505,10.621667,1,13.3,NGC4368
NGC4326,185.79834,6.0725,1.4,13.3,
NGC4327,185.799165,15.751667,,,
NGC4328,185.833335,15.820278,1.3,13,
NGC4329,185.836245,-12.558056,1.1,13.5,
NGC4330,185.82084,11.368611,4.5,12.4,
NGC4331,185.648745,76.168611,2.2,14,
NGC4332,185.694585,65.844167,2.1,12.2,
NGC4333,185.8425,6.041111,0.8,13.6,
NGC4334,185.85042,7.473333,2.2,13,
NGC4335,185.757915,58.444444,1.9,12.4,
NGC4336,185.873745,19.426944,2,12.5,IC3254
NGC4337,186.013335,-58.123611,3.5,8.9,
NGC4338,185.61,29.208056,2,12.2,NGC4310
NGC4339,185.89542,6.081944,1.9,11.4,
NGC4340,185.896665,16.722778,3,11.2,
NGC4341,185.971245,7.106944,1.7,13.2,IC3260
NGC4342,185.91291,7.054444,1.2,12.5,IC3256
NGC4343,185.911245,6.954444,2.3,12.1,
NGC4344,185.90625,17.541667,1.7,12.3,
NGC4345,185.43291,75.3225,2.8,12,NGC4319
NGC4346,185.866245,46.993889,3.2,11.2,
NGC4347,185.967915,-3.240278,,,
NGC4348,185.97459,-3.4425,3.2,12.5,
NGC4349,186.025005,-61.870278,4,7.4,
NGC4350,185.990835,16.693333,2.9,11,
NGC4351,186.006255,12.204722,2,12.6,NGC4354
NGC4352,186.020415,11.217778,2,12.6,
NGC4353,186.00084,7.784167,0.9,13.6,IC3266
NGC4354,186.006255,12.204722,2,12.6,NGC4351
NGC4355,186.7275,-0.877778,1.5,13.2,NGC4418
NGC4356,186.06084,8.536944,2.8,13.3,IC3273
NGC4357,185.99625,48.78,3.7,12.4,NGC4381
NGC4358,186.008745,58.385278,1,13.2,NGC4362
NGC4359,186.047505,31.521389,3.5,13,
NGC4360,186.09084,9.293056,1.5,12.3,NGC4360A
NGC4360A,186.09084,9.293056,1.5,12.3,NGC4360
NGC4360B,186.06084,9.267222,0.5,14.3,IC3274
NGC4361,186.12834,-18.784167,2.1,10.9,
NGC4362,186.008745,58.385278,1,13.2,NGC4358
NGC4363,185.86917,74.951944,1.4,13.5,
NGC4364,186.047085,58.360833,1.1,13.7,
NGC4365,186.117495,7.3175,6.9,9.6,
NGC4366,186.19584,7.352778,0.8,14.3,
NGC4367,186.14625,12.182778,,,
NGC4368,185.777505,10.621667,1,13.3,NGC4325
NGC4369,186.151665,39.382778,2.1,11.7,
NGC4370,186.22917,7.444444,1.3,12.6,
NGC4371,186.230835,11.704167,4,10.8,
NGC4372,186.43917,-72.658611,5,7.2,
NGC4373,186.323745,-39.760556,3.6,10.9,
NGC4373A,186.406245,-39.319722,2.6,11.6,
NGC4373B,186.68292,-39.134444,1.5,14.4,
NGC4374,186.265005,12.886944,6.5,9.1,M84
NGC4375,186.25167,28.558611,1.4,12.8,
NGC4376,186.32541,5.741111,1.4,13.1,
NGC4377_1,186.301665,14.762222,1.7,11.9,
NGC4377_2,186.2925,14.761944,0.1,16.6,
NGC4377_3,186.305835,14.764722,0.1,16.8,
NGC4378,186.325005,4.925278,2.9,11.7,
NGC4379,186.31125,15.607778,2,11.7,
NGC4380,186.34209,10.016667,3.5,11.7,
NGC4381,185.99625,48.78,3.7,12.4,NGC4357
NGC4382,186.34959,18.190833,7.1,9.1,M85
NGC4383,186.35625,16.47,2,12.1,
NGC4384,186.29958,54.506111,1.3,13,
NGC4385,186.4275,0.5725,2.1,12.5,
NGC4386,186.11541,75.529444,2.5,11.7,
NGC4387,186.42375,12.810278,1.7,12.1,
NGC4388,186.44541,12.661944,5.6,11,
NGC4389,186.395835,45.685,2.6,11.7,
NGC4390,186.46041,10.458889,1.6,12.6,IC3320
NGC4391,186.328755,64.933611,1.1,12.7,
NGC4392,186.327915,45.8475,0.7,13.7,
NGC4393,186.463755,27.561944,3.2,12.7,
NGC4394,186.481665,18.214167,3.4,10.9,
NGC4395,186.45333,33.546667,13.2,10.2,
NGC4396,186.496665,15.671111,3.3,12.6,
NGC4397,186.492495,18.301667,,,
NGC4398,186.530835,10.686111,,,
NGC4399,186.428745,33.516667,1,14,
NGC4400,186.48291,33.515833,0.3,14.5,
NGC4401,186.49125,33.527222,0.6,14,
NGC4402,186.5325,13.113056,3.9,11.8,
NGC4403,186.553335,-7.684722,1.6,12.8,
NGC4404,186.56709,-7.680278,1.2,12.7,
NGC4405,186.52959,16.181111,1.6,12,IC788
NGC4406,186.54792,12.946389,8.9,8.9,M86
NGC4407,186.63375,12.610278,2.3,11.9,NGC4413
NGC4408,186.571245,27.871111,0.8,13.9,
NGC4409,186.74334,2.494167,2,12.1,NGC4420
NGC4410A,186.61791,9.019722,0.5,12.8,
NGC4410B,186.62334,9.018889,0.5,13.6,
NGC4410C,186.647505,9.035833,0.6,14.6,IC790
NGC4411B,186.69666,8.884444,2.5,12.3,
NGC4411A,186.625005,8.871667,2,12.7,IC3339
NGC4412,186.649995,3.964722,1.4,12.4,
NGC4413,186.63375,12.610278,2.3,11.9,NGC4407
NGC4414,186.612915,31.223611,4.4,10.1,
NGC4415,186.668745,8.436111,1.4,12.1,
NGC4416,186.69459,7.918889,1.7,12.4,
NGC4417,186.709995,9.584444,3.3,11.1,
NGC4418,186.7275,-0.877778,1.5,13.2,NGC4355
NGC4419,186.735,15.047778,3.3,11.2,
NGC4420,186.74334,2.494167,2,12.1,NGC4409
NGC4421,186.76041,15.460833,2.7,11.6,
NGC4422,186.799995,-5.830278,1.3,13.8,
NGC4423,186.78792,5.880278,2.3,13.4,
NGC4424,186.797505,9.421389,3.5,11.7,
NGC4425,186.80541,12.734722,2.8,11.8,
NGC4426,186.793755,27.839444,,,NGC4427
NGC4427,186.793755,27.839444,,,NGC4426
NGC4428_1,186.86709,-8.168056,1.7,12.6,
NGC4428_2,186.875415,-8.165,0.2,15.8,
NGC4429,186.85959,11.1075,5.8,10,
NGC4430,186.85917,6.262778,2.3,12,
NGC4431,186.864165,12.290556,1.7,12.9,
NGC4432,186.887505,6.233333,0.9,14,
NGC4433,186.91041,-8.279167,2.2,12.7,
NGC4434,186.902505,8.154444,1.4,12.2,
NGC4435,186.91875,13.079722,3,10.8,
NGC4436,186.92208,12.315833,1.5,13,
NGC4437,188.19,0.115556,10.5,10.4,NGC4517
NGC4438,186.940005,13.008611,8.5,10.2,
NGC4439,187.10958,-60.103056,4,8.4,
NGC4440,186.972915,12.293333,1.8,11.7,
NGC4441,186.834165,64.802222,3.2,12.7,
NGC4442,187.01625,9.803889,4.5,10.4,
NGC4443,187.262085,13.184444,3.4,11.2,NGC4461
NGC4444,187.15041,-43.262222,2.5,12.2,
NGC4445,187.067085,9.436667,2.6,12.8,IC793
NGC4446,187.02834,13.912222,1.1,13.9,
NGC4447,187.051665,13.899722,0.9,14,
NGC4448,187.06458,28.621389,3.9,11.1,
NGC4449,187.04709,44.095,6.2,9.6,
NGC4450,187.12209,17.084167,5.4,10.1,
NGC4451,187.168755,9.258889,1.5,12.5,
NGC4452,187.18041,11.755,2.7,12,
NGC4453,187.195005,6.512222,0.5,14.9,
NGC4454,187.21083,-1.938889,2.3,11.9,
NGC4455,187.183335,22.821111,2.6,12.3,
NGC4456,186.9675,-30.097778,1.2,13.3,
NGC4457,187.24542,3.571111,2.6,10.9,
NGC4458,187.24041,13.242222,1.6,12.1,
NGC4459,187.249995,13.978611,3.5,10.4,
NGC4460,187.18959,44.864444,4.2,11.3,
NGC4461,187.262085,13.184444,3.4,11.2,NGC4443
NGC4462,187.337505,-23.166389,3.1,12,
NGC4463,187.480005,-64.789444,6,7.2,
NGC4464,187.33833,8.156944,0.9,12.5,
NGC4465,187.347915,8.026111,0.5,14.5,
NGC4466,187.377495,7.696944,1.1,13.5,
NGC4467,187.37625,7.992778,0.4,13.8,
NGC4468,187.378755,14.049167,1.4,12.8,
NGC4469,187.367085,8.750278,3.8,11.2,
NGC4470,187.407915,7.823889,1.3,12.1,
NGC4471,187.425,7.896111,,,
NGC4472,187.44459,8,10.2,8.4,M49
NGC4473,187.452915,13.429722,4.5,10.2,
NGC4474,187.472085,14.068611,2.4,11.5,
NGC4475,187.448745,27.243333,1.7,13.6,
NGC4476,187.49583,12.348611,1.8,12.2,
NGC4477,187.50834,13.636944,3.7,10.4,
NGC4478,187.57209,12.328611,1.8,11.5,
NGC4479,187.576245,13.578056,1.6,12.4,
NGC4480,187.611255,4.245833,2.2,12.4,
NGC4481,187.452495,64.033333,0.7,14.2,
NGC4482,187.542915,10.779167,1.7,12.7,IC3427
NGC4483,187.66917,9.015556,1.6,12.2,
NGC4484,187.21959,-11.651667,1.5,13.6,
NGC4485,187.63041,41.700833,2.4,11.9,
NGC4486A,187.74042,12.271111,0.8,12.5,
NGC4486B,187.633335,12.490556,0.6,13.4,
NGC4486,187.70583,12.390556,8.3,8.6,M87
NGC4487,187.767915,-8.053611,4,11,
NGC4488,187.71375,8.359722,4.1,12.2,
NGC4489,187.7175,16.759167,1.7,12,
NGC4490,187.65042,41.642778,6.4,9.8,
NGC4491,187.737915,11.483333,1.6,12.6,
NGC4492,187.748745,8.078056,1.7,12.6,IC3438
NGC4493_1,187.78458,0.614167,1,14.1,
NGC4493_2,187.79583,0.606667,0.4,15.7,
NGC4494,187.850415,25.775278,4.8,9.8,
NGC4495,187.84458,29.136667,1.4,13.3,
NGC4496,187.913745,3.939722,3.9,11.4,NGC4496A
NGC4496A,187.913745,3.939722,3.9,11.4,NGC4496
NGC4496B,187.92,3.926667,0.8,13.9,NGC4505
NGC4497,187.88583,11.625,1.9,12.5,IC3452
NGC4498,187.914585,16.852778,2.9,12.1,
NGC4499,188.02041,-39.9825,1.8,13.2,
NGC4500,187.84167,57.965,1.6,12.5,
NGC4501,187.99584,14.419722,6.8,9.6,M88
NGC4502,188.01333,16.688056,1.1,13.9,
NGC4503,188.02542,11.175556,3.5,11.1,
NGC4504,188.072505,-7.563333,3.2,13.2,
NGC4505,187.92,3.926667,0.8,13.9,NGC4496B
NGC4506,188.04375,13.420278,1.6,12.7,
NGC4507,188.9025,-39.909167,1.6,12.1,
NGC4508,188.072505,5.819444,,,
NGC4509,188.278335,32.092222,0.8,13.5,
NGC4510,187.94667,64.233889,1.5,13,
NGC4511,188.03292,56.471111,1.1,14.1,
NGC4512,188.19834,63.939444,2.5,12.2,NGC4521
NGC4513,188.00667,66.333056,1.4,13,
NGC4514,188.17875,29.712222,1.2,13.2,
NGC4515,188.270415,16.265556,1.4,12.3,
NGC4516,188.281245,14.574722,1.8,12.8,
NGC4517,188.19,0.115556,10.5,10.4,NGC4437
NGC4517A,188.117085,0.390278,4,12.5,
NGC4518,188.29875,7.852222,1,13.8,NGC4518A
NGC4518A,188.29875,7.852222,1,13.8,NGC4518
NGC4518B,188.293755,7.834444,0.9,14.2,
NGC4519,188.375835,8.655,3.2,11.8,
NGC4519A,188.352915,8.690556,0.6,15.2,
NGC4520,188.457915,-7.374722,1.1,14,IC799
NGC4521,188.19834,63.939444,2.5,12.2,NGC4512
NGC4522,188.41542,9.174167,3.6,12.3,
NGC4523,188.449995,15.168333,1.9,14.1,
NGC4524,188.476665,-12.027222,1.3,13.4,
NGC4525,188.46291,30.2775,2.6,12.2,
NGC4526,188.51166,7.698889,7,9.3,NGC4560
NGC4527,188.536665,2.653333,6.2,10.5,
NGC4528,188.524995,11.321111,1.6,12.1,
NGC4529,188.21541,20.183611,2,14.3,
NGC4530,188.44833,41.353889,,,
NGC4531,188.56584,13.075833,3.1,11.4,
NGC4532,188.58042,6.467222,2.7,11.9,
NGC4533,188.59209,2.325278,2.1,13.8,
NGC4534,188.522505,35.518333,2.6,12.3,
NGC4535,188.58417,8.1975,7.1,10,
NGC4535A,188.55792,8.273611,0.6,15.2,
NGC4536,188.612085,2.187222,7.6,10.6,
NGC4537,188.70459,50.805556,1,13.9,NGC4542
NGC4538,188.67,3.323611,0.7,14.4,
NGC4539,188.64417,18.202778,3.3,12,
NGC4540,188.71209,15.551111,1.9,11.7,
NGC4541,188.79459,-0.221111,1.6,13,
NGC4542,188.70459,50.805556,1,13.9,NGC4537
NGC4543,188.83416,6.115556,0.9,13.6,
NGC4544,188.90208,3.035556,2,13,
NGC4545,188.642085,63.524722,2.5,12.3,
NGC4546,188.87292,-3.793056,3.3,10.3,
NGC4547,188.71584,58.917222,0.5,14.5,
NGC4548,188.860005,14.496389,5.2,10.2,M91
NGC4549,188.83875,58.949444,0.4,15.2,
NGC4550,188.877495,12.220833,3.3,11.7,
NGC4551,188.908335,12.263889,1.8,12,
NGC4552,188.916255,12.556111,3.5,9.8,M89
NGC4553,189.031245,-39.439167,2.1,12.2,
NGC4554,188.997915,11.265278,,,
NGC4555,188.92083,26.523889,1.9,12.4,IC3545
NGC4556,188.94,26.909167,1.2,13.1,
NGC4557,188.957085,27.053889,,,
NGC4558,188.96916,26.991667,0.8,14.7,
NGC4559,188.990835,27.959722,10.7,10,
NGC4559A,189.22167,27.8625,1,14.3,IC3592
NGC4559B,189.22416,27.748611,0.5,14.6,IC3593
NGC4559C,188.96583,27.9325,,,IC3550
NGC4560,188.51166,7.698889,7,9.3,NGC4526
NGC4561,189.03375,19.321667,1.5,12.5,IC3569
NGC4562,188.893755,25.849444,2.4,13.4,NGC4565A
NGC4563,189.0525,26.941667,0.5,14.7,
NGC4564,189.11208,11.439722,3.5,11.1,
NGC4565,189.08541,25.987778,15.8,9.6,
NGC4565A,188.893755,25.849444,2.4,13.4,NGC4562
NGC4565B,188.923335,26.2225,0.8,14.6,IC3546
NGC4565C,188.92209,26.286667,0.9,15.8,IC3543
NGC4566,189.00084,54.220556,1.3,13.1,
NGC4567,189.136245,11.257778,3.1,11.3,
NGC4568,189.1425,11.238611,4.6,10.8,
NGC4569,189.208335,13.163889,9.5,9.5,M90
NGC4570,189.22167,7.246944,3.7,10.9,
NGC4571,189.235005,14.2175,3.6,11.3,IC3588
NGC4572,188.93958,74.246111,1.5,14,
NGC4573,189.43209,-43.621389,2.5,13,
NGC4574,189.43125,-35.518056,1.8,13,
NGC4575,189.462915,-40.5375,2,12.6,
NGC4576,189.38958,4.3675,1.2,13.5,
NGC4577,189.80166,6.012222,1.6,13.2,NGC4591
NGC4578,189.377505,9.555556,3.1,11.5,
NGC4579,189.43209,11.818333,6,9.7,M58
NGC4580,189.451245,5.368056,2.1,11.8,
NGC4581,189.52125,1.478333,1.9,12.5,
NGC4582,189.542085,0.183333,,,
NGC4583,189.51834,33.458611,1.1,13.4,
NGC4584,189.57417,13.110556,1.4,12.9,
NGC4585,189.555,28.937222,0.7,14.1,
NGC4586,189.61791,4.318611,3.8,11.7,
NGC4587,189.647085,2.657778,1.1,13.5,
NGC4588,189.68916,6.7675,1.3,14.3,
NGC4589,189.3525,74.191944,3.4,10.7,
NGC4590,189.86667,-26.742222,11,7.3,M68
NGC4591,189.80166,6.012222,1.6,13.2,NGC4577
NGC4592,189.827505,-0.531389,5.8,11.6,
NGC4593,189.913755,-5.343889,3.9,10.9,
NGC4594,189.99708,-11.6225,8.6,8,M104
NGC4595,189.965415,15.297778,1.7,12.1,
NGC4596,189.98334,10.176389,4,10.4,
NGC4597,190.051245,-5.800556,4.1,12,
NGC4598,190.04958,8.383333,1.4,12.7,
NGC4599,190.112085,1.196667,1.7,12.6,
NGC4600,190.09542,3.117778,1.2,12.7,
NGC4601,190.194165,-40.893611,1.7,13.4,
NGC4602,190.153335,-5.1325,3.4,11.5,
NGC4603,190.22916,-40.976111,3.4,11.4,
NGC4603A,189.90333,-40.739722,1.9,13.4,
NGC4603B,190.123335,-41.07,1.4,14.7,
NGC4603C,190.179165,-40.763889,1.7,13,
NGC4603D,190.53291,-40.820833,1.5,13.2,
NGC4604,190.187085,-5.302778,1,13.8,
NGC4605,189.99708,61.608333,5.9,10.3,
NGC4606,190.239585,11.911944,3.3,11.8,
NGC4607,190.30083,11.885556,2.9,12.8,
NGC4608,190.305,10.155556,3.3,11,
NGC4609,190.5825,-62.993889,6,6.9,
NGC4610,190.276665,7.711389,,,
NGC4611,190.355835,13.729722,1.2,14.3,IC805
NGC4612,190.38666,7.314722,2.7,11.5,
NGC4613,190.370835,26.088333,0.5,15.2,
NGC4614,190.381665,26.043056,0.9,13.3,
NGC4615,190.40625,26.072778,1.6,13.1,
NGC4616,190.568745,-40.641667,0.9,13.3,
NGC4617,190.273755,50.394167,2.9,13.2,
NGC4618,190.3875,41.151111,4.2,10.8,IC3667
NGC4619,190.435005,35.062778,1.3,12.7,
NGC4620,190.49709,12.943333,1.8,12.2,
NGC4621,190.509165,11.647222,5.4,9.6,M59
NGC4622,190.65666,-40.743889,1.7,12.5,
NGC4622A,190.95417,-40.714444,0.6,13.2,
NGC4622B,190.96083,-40.717778,1.1,14.2,
NGC4623,190.54416,7.676389,2.2,12.3,
NGC4624,191.27541,3.055278,3.5,10.5,NGC4664/NGC4665
NGC4625,190.468755,41.273611,1.6,12.4,IC3675
NGC4626,190.60584,-7.044722,1.4,13.4,
NGC4627,190.498335,32.573889,1.7,12.4,
NGC4628,190.60542,-6.970833,1.7,13.5,
NGC4629,190.636245,-1.350833,1.1,13.2,
NGC4630,190.629585,3.958611,1.7,12.6,
NGC4631,190.531665,32.541667,15.2,9.2,
NGC4632,190.63458,-0.080556,3,11.7,
NGC4633,190.65459,14.356944,2,13.1,IC3688
NGC4634,190.669995,14.296111,2.9,12.4,
NGC4635,190.66125,19.946667,1.9,12.6,
NGC4636,190.70709,2.687222,5.9,9.5,
NGC4637,190.72584,11.438056,1.2,13.9,
NGC4638,190.697085,11.4425,2.2,11.2,NGC4667
NGC4639,190.71792,13.257222,2.9,11.5,
NGC4640,190.74084,12.286667,1.4,13.5,NGC4640A
NGC4640A,190.74084,12.286667,1.4,13.5,NGC4640
NGC4640B,190.756245,12.285556,0.2,16.2,
NGC4641,190.78167,12.051389,1.2,13.2,
NGC4642,190.82334,-0.645,1.9,12.9,
NGC4643,190.83375,1.978056,3.1,10.8,
NGC4644,190.677495,55.145278,1.6,13.9,NGC4644A
NGC4644A,190.677495,55.145278,1.6,13.9,NGC4644
NGC4644B,190.720005,55.145556,0.9,15.1,
NGC4645,191.041245,-41.749722,2.2,11.8,
NGC4645A,190.77333,-41.359444,2.8,11.1,
NGC4645B,190.87959,-41.3625,1.9,12.1,
NGC4646,190.71708,54.856667,1,13.4,
NGC4647,190.88541,11.582778,2.9,11.3,
NGC4648,190.435005,74.422222,1.8,12,
NGC4649,190.91583,11.553056,7.6,8.8,M60
NGC4650,191.08083,-40.731944,3.2,11.6,
NGC4650A,191.20416,-40.714444,1.6,13.3,
NGC4650B,191.312085,-40.824444,1.2,13.5,NGC4661
NGC4651,190.92708,16.393611,4,10.8,
NGC4652,190.832085,58.965278,1,14.6,
NGC4653,190.962495,-0.561111,3.1,12.2,
NGC4654,190.985415,13.126389,5,10.5,
NGC4655,190.90167,41.019167,1,13.9,
NGC4656,190.99209,32.169722,15.3,10.5,
NGC4657,191.02875,32.209167,1.3,12.4,
NGC4658,191.15709,-10.084444,2.1,12.5,
NGC4659,191.12292,13.498889,1.8,12.1,
NGC4660,191.132505,11.190556,2.1,11.2,
NGC4661,191.312085,-40.824444,1.2,13.5,NGC4650B
NGC4662,191.109585,37.121111,1.9,12.7,
NGC4663,191.195835,-10.198056,1.1,13.5,IC811
NGC4664,191.27541,3.055278,3.5,10.5,NGC4624/NGC4665
NGC4665,191.27541,3.055278,3.5,10.5,NGC4624/NGC4664
NGC4666,191.28417,-0.462778,4.5,10.7,
NGC4667,190.697085,11.4425,2.2,11.2,NGC4638
NGC4668,191.382495,-0.536111,1.4,13.1,
NGC4669,191.19459,54.876111,1.8,13.2,
NGC4670,191.32041,27.125833,1.4,12.7,
NGC4671,191.44791,-7.069722,1.3,12.6,
NGC4672,191.565,-41.705833,2.2,13.1,
NGC4673,191.394585,27.061111,1,12.9,
NGC4674,191.513745,-8.655278,1.6,13.1,
NGC4675,191.38209,54.737222,1.6,14.3,
NGC4676A,191.54208,30.7325,1.4,13.5,IC819
NGC4676B,191.54667,30.7225,2.2,13.8,IC820
NGC4677,191.7375,-41.5825,1.6,12.8,
NGC4678_1,192.426255,-4.579722,1,14.3,IC824-1
NGC4678_2,192.42084,-4.580278,0.9,13.5,IC824-2
NGC4679,191.875005,-39.571111,2.5,12.4,
NGC4680,191.727915,-11.636389,1.5,12.8,
NGC4681,191.86959,-43.334722,1.4,12.5,
NGC4682,191.814585,-10.063889,2.5,12.2,
NGC4683,191.92584,-41.528889,1.3,12.7,
NGC4684,191.82333,-2.726944,2.8,11.4,
NGC4685,191.7975,19.464722,2,12.6,
NGC4686,191.66541,54.534444,2,12.6,
NGC4687,191.84916,35.351944,0.7,13.2,
NGC4688,191.94375,4.335833,3.2,11.9,
NGC4689,191.94042,13.762222,4.3,11,
NGC4690,191.98125,-1.656111,1.2,12.9,
NGC4691,192.05583,-3.3325,2.7,11.1,
NGC4692,191.980005,27.222222,1.3,12.5,NGC4702
NGC4693,191.787495,71.176111,2.4,13.4,
NGC4694,192.062085,10.983889,3.3,11.4,
NGC4695,191.88333,54.374444,1.1,13.5,IC3791
NGC4696,192.204585,-41.311667,4.7,10.4,
NGC4696A,191.731245,-41.4975,1.3,13.6,
NGC4696B,191.840415,-41.237222,1.2,11.6,
NGC4696C,192.01083,-40.819444,1.8,13.7,
NGC4696D,192.08916,-41.714444,1.9,12.8,
NGC4696E,192.10875,-40.935278,1.8,13.4,
NGC4697,192.14916,-5.8,7.2,9.2,
NGC4698,192.095835,8.488333,4,10.6,
NGC4699,192.25917,-8.663889,3.8,9.5,
NGC4700,192.282495,-11.411667,3.2,11.9,
NGC4701,192.297495,3.388889,2.8,12.4,
NGC4702,191.980005,27.222222,1.3,12.5,NGC4692
NGC4703,192.328755,-9.108333,3,13.2,
NGC4704,192.193335,41.921111,1,13.7,
NGC4705,192.353745,-5.195278,3.1,11.7,
NGC4706,192.475005,-41.279444,1.3,12.8,
NGC4707,192.09666,51.163333,2.2,12.9,
NGC4708,192.42333,-11.093611,1.2,13.1,
NGC4709,192.516255,-41.3825,2.3,10.9,
NGC4710,192.411255,15.164722,4.9,11,
NGC4711,192.19041,35.332778,1.3,13.4,IC3804
NGC4712,192.392085,25.469722,2.3,12.8,
NGC4713,192.490005,5.311111,2.9,11.7,
NGC4714,192.580005,-13.324444,1.6,12.7,
NGC4715,192.49083,27.822778,1.6,13.1,
NGC4716,192.63792,-9.450833,1.1,12.9,
NGC4717,192.643755,-9.462778,1.4,14.2,
NGC4718,192.635415,-5.281944,1.8,13.4,
NGC4719,192.53583,33.159167,1.4,13.2,
NGC4720,192.677505,-4.155833,0.9,13.3,
NGC4721,192.582495,27.324722,0.8,14.5,
NGC4722,192.88458,-13.33,1.8,12.8,IC3833
NGC4723,192.762495,-13.236667,1.1,14.5,
NGC4724,192.72333,-14.332222,0.9,12.7,
NGC4725,192.61041,25.5,10.7,9.4,
NGC4726,192.691665,-14.267778,1.2,14.8,
NGC4727,192.73833,-14.333056,1.6,11.8,NGC4740
NGC4728,192.616665,27.435278,1,13.5,NGC4728A
NGC4728A,192.616665,27.435278,1,13.5,NGC4728
NGC4728B,192.65583,27.425278,1,13.9,
NGC4728C,192.653745,27.483611,0.5,15,
NGC4729,192.942495,-41.132222,1.6,12.3,
NGC4730,193.00209,-41.146944,1,12.8,
NGC4731,192.75417,-6.3925,6.6,11.5,
NGC4731A,192.804585,-6.559722,1.3,12.8,
