name,ra,dec,diameter,mag,alias
IC4066,195.41709,19.2725,,,
IC4067,195.33417,39.940833,0.3,15,
IC4068,195.33417,39.898889,0.3,15,
IC4069,195.353745,36.1125,0.3,15.7,
IC4070,195.430005,19.301667,0.4,13.8,
IC4071,195.51666,-7.603056,0.8,13.8,
IC4072,195.357495,37.354444,,,
IC4073,195.35667,39.914722,0.7,14.6,
IC4074,195.45333,19.008611,0.3,16.2,
IC4075,195.452505,19.964722,0.3,15,
IC4076,195.452085,23.389722,0.3,16.2,
IC4077,195.391665,37.386667,0.3,15.1,
IC4078,195.399165,36.594167,,,
IC4079,195.48666,19.248333,0.1,16.5,
IC4080_1,195.490005,19.253056,0.2,16.2,
IC4080_2,195.492495,19.255833,0.1,16.7,
IC4081,195.48,22.771667,0.3,15.7,
IC4082,195.413745,37.340833,0.3,15.5,
IC4083,195.411255,38.142222,0.4,15.5,
IC4084,195.421665,36.965833,,,
IC4085,195.40875,39.703333,0.3,15,
IC4086,195.429165,36.647778,0.9,14.6,
IC4087,195.50166,19.994167,0.4,15.2,
IC4088,195.43125,29.044167,1.5,13.8,
IC4089,195.50709,19.502778,0.2,15.7,
IC4090,195.44334,36.837222,,,
IC4091,195.553335,19.892778,0.3,15.4,
IC4092,195.557505,19.183611,,,
IC4093,195.512505,28.995,,,
IC4094_1,195.493755,37.795278,0.3,15.4,
IC4094_2,195.49584,37.788889,0.2,16.5,
IC4095,195.58458,19.100278,0.5,15.8,
IC4096,195.57042,24.011389,0.2,16.4,
IC4097,195.52125,36.605,,,
IC4098,195.51708,37.98,0.4,15.2,
IC4099,195.59667,24.029722,0.2,16.1,
IC4100,195.520005,40.408611,1.4,14,
IC4101,195.557505,39.940833,,,
IC4102,195.574995,36.151944,0.2,15.5,
IC4103,195.579585,38.016389,0.8,14.9,
IC4104,195.575835,38.592222,0.3,15,
IC4105,195.578745,38.271111,0.3,15,
IC4106,195.66042,28.113889,0.9,14.6,
IC4107,195.673755,21.997778,0.7,17.9,
IC4108,195.631245,38.478889,0.8,14.8,
IC4109,195.741255,19.003611,,,
IC4110,195.74292,19.2275,0.2,16,
IC4111,195.736245,28.070556,0.4,14.8,
IC4112,195.68958,37.211667,,,
IC4113,195.76416,20.473611,0.2,16,
IC4114,195.675,40.104722,0.3,15.7,
IC4115,195.70416,37.222222,0.4,15.1,
IC4116,195.792495,19.083056,,,
IC4117,195.702495,40.525,,,
IC4118,195.715005,38.293611,0.5,14.8,
IC4119,195.81291,19.2325,0.2,16.7,
IC4120,195.75708,37.081389,,,
IC4121,195.83958,19.281667,,,
IC4122,195.85167,20.196667,0.3,14.2,
IC4123,195.774165,38.315,0.5,15,
IC4124,195.879585,22.847778,,,
IC4125,195.89541,18.803889,0.5,15.3,
IC4126,195.901665,19.323333,,,
IC4127,195.822915,38.046111,0.5,15.3,
IC4128_1,195.92166,20.217222,0.5,15.6,
IC4128_2,195.919995,20.220833,0.2,16,
IC4129,195.93291,18.876667,0.3,15.2,
IC4130,195.94416,19.271111,1,16,
IC4131,195.856245,38.951111,0.6,15.5,
IC4132,195.890835,38.378056,,,
IC4133,195.962085,27.9875,0.3,14.4,
IC4134,195.5175,-11.378333,1,13.5,NGC4920
IC4135,195.905415,40.248611,0.9,15.2,
IC4136,196.07916,-7.648889,1.6,13,NGC4942
IC4137,195.99666,22.740556,0.3,15.7,
IC4138,196.00833,20.665278,0.3,15.4,
IC4139,196.01709,19.295556,0.3,15.8,
IC4140,196.024995,20.096389,0.2,16,
IC4141,196.03209,19.210556,0.7,16.2,
IC4142,195.947505,38.194722,,,
IC4143,195.940005,40.206944,,,
IC4144,195.95916,36.9425,1.1,15.3,
IC4145,195.957495,38.286389,0.6,15,
IC4146,196.04292,19.278056,0.2,15.2,
IC4147,196.03959,20.250278,0.6,17.4,
IC4148,196.044165,19.259167,0.2,15.5,
IC4149,196.045005,22.29,0.8,14.7,
IC4150,196.05459,21.987222,,,
IC4151,195.99666,36.857222,0.3,15.7,
IC4152,195.99375,38.199167,0.3,15.2,
IC4153,196.11042,19.044444,,,
IC4154,196.11792,23.575,0.3,15,
IC4155,196.037085,40.015,,,
IC4156,196.232505,-7.946389,2,13.2,NGC4948
IC4157,196.07667,38.665556,,,
IC4158,196.1025,36.480556,0.5,14.8,
IC4159,196.191255,22.241667,0.2,15.7,
IC4160,196.2,22.893056,0.4,16.5,
IC4161,196.14666,39.9775,0.5,15,
IC4162,196.262505,20.554444,0.3,15,
IC4163,196.28292,20.771111,0.4,15.8,
IC4164,196.310415,20.546944,0.3,15.2,
IC4165,196.23792,39.924722,0.7,14.8,
IC4166,196.32792,31.441944,0.9,14.3,
IC4167,196.377915,21.910556,0.3,16.5,
IC4168,196.294995,40.049722,0.6,15.2,
IC4169,196.30209,38.773611,0.2,15,
IC4170_1,196.39584,21.134722,0.2,16.8,
IC4170_2,196.39542,21.135833,0.1,17.6,
IC4171,196.32834,36.1025,0.9,13.8,
IC4172,196.63833,22.850556,0.4,15.7,
IC4173,195.977085,-11.505,0.6,14.2,NGC4933B
IC4174,196.36959,36.398889,,,
IC4175,196.4475,20.374167,0.4,15.5,
IC4176,195.98625,-11.4975,2,11.7,NGC4933/NGC4933A
IC4177,196.62084,-13.571111,0.9,14.3,
IC4178,196.423335,36.0175,1.1,15.1,
IC4179,196.44084,37.198611,,,
IC4180,196.73541,-23.917222,0.9,12.7,
IC4181,196.52667,21.493889,0.4,15.4,
IC4182,196.45542,37.606389,4.8,11.1,
IC4183,196.54791,21.504722,0.3,16.2,
IC4184,196.46541,38.837778,0.4,14.5,
IC4185_1,196.55208,21.769722,0.6,15.7,
IC4185_2,196.55292,21.775833,0.2,16,
IC4186,196.490835,36.985278,,,
IC4187,196.498755,36.298333,0.3,14.9,
IC4188,196.51041,36.327222,0.6,15.7,
IC4189,196.51542,35.98,1.3,13.5,
IC4190,196.52583,37.613889,,,
IC4191,197.19792,-67.643056,0.08,10.6,
IC4192,196.535415,37.605278,,,
IC4193,196.52583,39.423333,0.5,14.6,
IC4194,196.532505,38.873333,,,
IC4195,196.564995,37.038056,,,
IC4196,196.89,-24.008889,1.8,12.2,NGC4970
IC4197,197.01792,-23.796944,1.4,12.4,
IC4198,196.92834,24.811111,1,13.9,NGC4979
IC4199,196.88625,35.858056,,,
IC4200,197.395005,-51.968611,1.5,12.7,
IC4201,196.963755,35.833889,0.5,14.6,
IC4202,197.131665,24.700833,1.7,14.5,
IC4203,197.078745,40.427778,,,
IC4204,197.089995,39.460833,1.3,14.6,
IC4205,197.173335,52.774444,1.6,13.6,IC853
IC4206,197.341665,39.022222,,,
IC4207,197.3625,37.822778,0.3,15.5,
IC4208,197.40834,37.255556,,,
IC4209,197.593335,-7.170833,1.4,13.7,
IC4210,197.698755,29.709167,0.8,14.5,NGC5004B
IC4211,197.734995,37.176944,,,
IC4212,198.01167,-6.993611,3.1,13.8,
IC4213,198.047085,35.671389,2.5,13.3,
IC4214,199.42791,-32.101389,2.8,11.4,
IC4215,199.06917,25.404722,1.5,14.2,
IC4216,199.257495,-10.769722,1.9,12.9,
IC4217,199.305,-13.155556,0.7,14.6,
IC4218,199.26417,-2.261944,1.3,13.7,
IC4219,199.62417,-31.631111,1.1,13,
IC4220,199.47666,-13.605556,0.8,13.9,
IC4221,199.62666,-14.609444,1.3,12.9,
IC4222,199.917915,-27.429167,1.4,13.2,IC879
IC4223,199.729995,7.795278,0.6,14.3,
IC4224,199.76958,-2.515833,0.9,14.6,
IC4225,200.003745,31.981944,1,14.3,
IC4226,200.12625,32.004444,0.4,14,
IC4227,200.222505,32.191111,0.4,14.8,
IC4228,200.3925,25.515556,0.7,14.7,
IC4229,200.60916,-2.418056,1,13.4,
IC4230,200.49708,26.733889,1,14.4,
IC4231,200.805,-26.300278,1.7,13.3,
IC4232,200.8425,-26.109167,1.1,13.6,
IC4233,201.20916,-30.308056,2.2,12.1,NGC5124
IC4234,200.749995,27.116667,0.7,14,
IC4235,200.97042,-12.742778,0.8,15.3,
IC4236,200.86416,6.392778,0.8,13.7,NGC5118
IC4237,201.13584,-21.136944,2.5,12.3,
IC4238,200.99958,30.9325,0.8,14.8,
IC4239,201.10584,30.959167,0.8,14.4,
IC4240,201.114585,30.977778,0.4,15.5,
IC4241,201.193755,26.738611,0.5,14.5,
IC4242,201.171255,31.026111,0.5,15,
IC4243,201.463335,-27.626667,0.7,14.2,
IC4244,201.234165,26.463889,0.3,14.3,
IC4245,201.49584,-26.6775,1,14.1,
IC4246,201.500835,-26.677778,0.7,14.7,
IC4247,201.685005,-30.361944,1.3,13.8,
IC4248,201.696255,-29.880833,1.1,13.2,
IC4249,201.77625,-27.956667,1.4,13.7,
IC4250_1,201.537915,26.477222,0.4,14.5,
IC4250_2,201.534165,26.472778,0.3,15.2,
IC4251,201.85041,-29.444444,0.8,14,
IC4252,201.86667,-27.324444,1.3,13.1,
IC4253,201.88416,-27.872778,1.4,14,
IC4254,201.938745,-27.221944,0.6,14.8,
IC4255,202.00041,-27.353889,0.9,13.2,
IC4256,201.762915,30.976389,0.4,14.7,
IC4257,201.83541,46.868333,,,
IC4258,201.97209,28.508611,0.7,14.2,
IC4259,202.367505,-30.134167,1,14.2,
IC4260,202.41834,-28.266111,1.3,14.8,
IC4261,202.44834,-28.006389,1,13.7,
IC4262,202.596255,-28.270556,1.2,14.8,
IC4263,202.13916,46.926944,1.9,14.5,
IC4264,202.572915,-27.928611,1.7,14.5,
IC4265,202.595415,-25.765556,0.8,14.7,
IC4266,202.273755,37.611667,0.3,15.5,
IC4267,202.65,-26.256111,1.3,14.4,
IC4268,202.30083,37.661111,0.2,15.6,
IC4269,202.337085,37.623611,0.8,15.1,
IC4270,202.704585,-25.333611,0.8,13.9,
IC4271_1,202.33917,37.413611,0.6,15,
IC4271_2,202.33875,37.409722,0.3,15.3,
IC4272,202.81833,-29.956667,1,14.8,
IC4273,202.87416,-28.893889,0.8,14.5,
IC4274,203.387085,-65.973611,2.33,,NGC5189
IC4275,202.962915,-29.732222,0.9,13.6,
IC4276,203.02542,-28.156389,1.4,14.5,
IC4277,202.568745,47.314444,0.9,15.7,
IC4278,202.614165,47.246944,0.5,15.4,
IC4279,203.128755,-27.1275,0.9,14.7,
IC4280,203.222505,-24.206944,1.1,12.6,
IC4281,203.16042,-27.169167,1.4,13.6,
IC4282,202.832505,47.183889,0.3,17.4,
IC4283,203.04459,28.388889,0.5,14.6,
IC4284,202.88292,46.794722,0.2,16,
IC4285,202.93959,46.821944,0.2,16.7,
IC4286,203.398755,-27.631944,0.4,15.1,
IC4287_1,203.161665,25.441389,0.6,14.5,
IC4287_2,203.164995,25.440278,0.2,15.5,
IC4288,203.626245,-27.304444,1.2,13.6,
IC4289,203.69916,-27.126667,1,13.2,
IC4290,203.83167,-28.021944,1.6,13.3,
IC4291,204.234585,-62.093056,4,9.7,
IC4292,203.94459,-27.675,0.6,14.3,
IC4293,204.009165,-25.882222,1.5,12.5,
IC4294,204.129585,-28.781389,0.8,14.8,
IC4295,204.14334,-29.088889,1,14.3,
IC4296,204.16167,-33.965833,2.8,10.6,
IC4297,203.830005,26.425278,0.9,14.4,
IC4298,204.144585,-26.554167,1.5,13.2,
IC4299,204.19791,-34.065833,1.9,12.6,
IC4300,203.85459,33.419722,0.2,15.1,
IC4301,203.89917,33.374444,0.9,15,
IC4302,203.89959,33.479444,1.3,14.9,
IC4303,204.32583,-28.657778,1,14.5,
IC4304,203.991255,33.429722,1.2,14.1,
IC4305,203.99292,33.474444,0.7,13.8,
IC4306,204.08166,33.424167,0.5,15,
IC4307,204.15042,27.242778,0.7,14.1,
IC4308,204.21834,32.733333,,,
IC4309,204.70833,-29.663056,0.7,14.7,
IC4310,204.737505,-25.845556,2.2,12.2,
IC4311,205.033335,-51.036389,1,13.4,
IC4312,205.12833,-51.071389,0.9,12.3,
IC4313,204.58584,26.760278,0.4,14.6,
IC4314,204.60417,26.743056,0.6,13.7,
IC4315,205.01292,-25.475,1.6,14.1,
IC4316,205.07709,-28.891944,1,14.4,
IC4317,205.44084,27.106389,0.5,14.7,
IC4318,205.84458,-28.968611,1.1,13.7,
IC4319,205.86,-29.803333,1.5,13.2,
IC4320,206.015415,-27.231667,0.9,13.2,
IC4321,206.12958,-30.139722,0.8,14.2,
IC4322,205.933755,25.392778,1,14.4,
IC4323,206.277495,-28.651667,1.5,15.1,
IC4324,206.36334,-30.227222,0.8,14,
IC4325,206.91459,-29.434444,1.1,13.8,
IC4326,207.08958,-29.626389,0.8,13.5,
IC4327,207.18291,-30.218056,1,13.9,
IC4328,207.26166,-29.937222,0.9,13.9,
IC4329,207.272085,-30.296111,3.2,11.3,
IC4329A,207.33042,-30.31,1.4,13,
IC4330,206.81208,-28.331944,1.2,13.8,
IC4331,207.35292,25.154167,0.5,14.8,
IC4332,207.46833,25.19,0.8,14.2,
IC4333,211.33125,-84.273056,1.6,13.4,
IC4334,207.45084,29.693889,0.5,14.4,
IC4335,207.43833,33.673333,,,
IC4336,207.67959,39.706944,1.4,14,
IC4337,208.08,14.2725,0.5,14.7,
IC4338,208.22709,-1.113611,4.2,11.3,NGC5334
IC4339,208.392915,37.521944,0.7,13.9,IC4341
IC4340,208.390005,37.386667,1,14,
IC4341,208.392915,37.521944,0.7,13.9,IC4339
IC4342,208.591665,25.1525,0.8,14.6,
IC4343,208.73208,25.1225,1,14,
IC4344,208.80291,25.021389,0.8,13.9,
IC4345,208.806255,25.051667,0.9,14.9,
IC4346,208.918335,25.152778,0.9,14.5,
IC4347,209.432505,-39.978333,2,,NGC5367
IC4348,208.937505,25.203611,0.5,14.8,
IC4349,208.9425,25.151944,0.9,14.5,
IC4350,209.307915,-25.245833,1.6,12.6,
IC4351,209.47416,-29.315556,5.9,11.7,
IC4352,209.604585,-34.5175,1.8,12.4,
IC4353,209.237085,37.740278,,,
IC4354,209.62833,-12.605,1.1,14.5,
IC4355,209.524995,28.422222,0.5,14.5,
IC4356,209.687505,37.491111,0.3,15,
IC4357,210.182085,31.894167,1.1,13.9,
IC4358,210.89208,-10.150556,1.3,14.1,
IC4359,211.34709,-45.27,1.1,13,
IC4360,211.088745,-11.424444,0.6,15.2,
IC4361,211.03125,-9.767778,0.7,14.8,
IC4362,211.34208,-41.819167,1.7,12.7,
IC4363,211.051245,-9.641389,0.5,15.2,
IC4364,211.082505,-9.992778,0.7,14.1,
IC4365,210.947085,9.523611,0.9,14.3,NGC5437
IC4366,211.29708,-33.760833,1.6,12.6,
IC4367,211.40166,-39.203056,1.8,12.2,
IC4368,211.19292,-9.961667,0.8,14.1,
IC4369,211.02417,33.321389,0.4,15.4,
IC4370,211.041255,33.346667,0.3,15.2,
IC4371,211.04541,33.308056,0.9,14.2,
IC4372,211.441665,-10.899722,0.6,15.2,
IC4373,211.42959,25.231944,0.4,14.6,
IC4374,211.87416,-27.018056,1.6,12.4,
IC4375,212.012085,-33.314722,3.4,11.7,NGC5488
IC4376,212.71041,-30.793056,,,
IC4377,214.24416,-75.646389,1.7,12.7,
IC4378,213.039585,-34.265,0.8,13.5,
IC4379,213.04209,-34.271111,1.2,14.7,
IC4380,212.50875,37.550556,0.5,14.6,
IC4381,212.7375,25.496389,1.4,13.7,NGC5008
IC4382,212.75958,25.519167,0.6,14.8,
IC4383,213.0525,15.868889,0.7,14.5,NGC5504B
IC4384,212.982915,27.114444,0.9,13.9,
IC4385,213.632085,-42.323611,,,
IC4386,213.759585,-43.961389,3,12.5,
IC4387,213.756255,-43.990278,1.1,14.4,
IC4388,214.014585,-31.753333,1.1,13.6,
IC4389,214.1925,-40.553056,0.9,14.4,
IC4390,214.247085,-44.978333,1.8,13,
IC4391,214.112505,-31.685,0.9,13.7,
IC4392,213.97167,-13.051111,,,
IC4393,214.455,-31.348333,2.4,13.6,
IC4394,214.130415,39.6975,,,
IC4395,214.336665,26.8575,1,13.8,
IC4396,214.37625,28.8,0.7,14.8,
IC4397,214.494585,26.412778,1.1,13.2,
IC4398,214.513755,28.866111,0.5,14.5,
IC4399,214.600005,26.386111,1.1,14.5,
IC4400,215.55834,-60.569167,,,
IC4401,214.854585,-4.49,1.4,14.2,IC997
IC4402,215.303745,-46.298333,4.2,11.6,
IC4403,214.57041,31.653889,1.1,14.1,
IC4404,212.704995,78.628333,,,
IC4405,214.81833,26.298333,0.9,13.8,
IC4406,215.61,-44.150556,1.77,10.2,
IC4407,215.33667,-5.993056,,,
IC4408,215.304585,29.993889,1,14.2,
IC4409,215.38917,31.585556,0.8,14.4,
IC4410,215.55834,17.397778,0.7,14.7,
IC4411,216.250005,-35.02,,,
IC4412,215.792505,26.266389,1.1,14.2,NGC5594
IC4413,215.73834,37.528056,0.3,14.6,
IC4414A,215.927505,28.347222,0.4,14.5,IC1008A
IC4414B,215.92584,28.346389,0.2,15.3,IC1008B
IC4415,216.111255,16.64,0.4,15.1,
IC4416,216.072495,29.636111,0.4,14.7,
IC4417,216.223335,17.038333,0.8,14,
IC4418,216.36333,25.526944,0.6,14.3,
IC4419,216.477495,16.631944,0.4,15.7,
IC4420,216.413745,25.378889,0.7,14.7,
IC4421,217.129995,-37.583611,1.1,12.3,
IC4422,216.496245,30.473889,0.8,13.9,
IC4423,216.57333,26.245556,1.1,14.5,
IC4424,216.88458,4.821389,0.9,14.1,IC1016/NGC5619B
IC4425,216.684585,27.189722,0.6,14.4,
IC4426,216.82083,16.831667,0.5,14.3,
IC4427,216.748335,26.863889,0.8,14.6,
IC4428,216.856665,16.190833,0.5,15.2,
IC4429,216.905415,16.900278,0.7,14.1,
IC4430,217.33041,-33.455,2.3,11.9,
IC4431,216.789585,30.948333,1.2,13.5,IC1012
IC4432,217.20708,-39.551944,1.1,15.6,
IC4433,216.97209,16.195278,0.3,15.3,
IC4434,216.97791,16.207778,1,14.4,
IC4435,216.85041,37.471944,0.7,14.2,
IC4436,216.992505,26.504167,1,13.9,
IC4437,216.856245,41.487222,,,
IC4438,217.14375,17.334167,0.5,15.8,
IC4439,217.16667,17.024722,0.5,14.9,
IC4440,217.246665,17.320833,0.8,14.4,
IC4441,217.91166,-43.418333,1.5,11.4,IC4444
IC4442,217.18833,28.964722,1,14,
IC4443,217.322505,16.181389,0.9,15.1,
IC4444,217.91166,-43.418333,1.5,11.4,IC4441
IC4445,217.97625,-46.035278,1.2,14,
IC4446,217.25583,37.463611,0.9,15.2,
IC4447,217.32459,30.8325,1.2,13.4,
IC4448,220.11459,-78.809167,1,13.5,
IC4449,217.840005,15.240556,0.5,15.7,
IC4450,218.05167,28.557222,1.2,14.4,
IC4451,218.65416,-36.286111,1.8,11.7,
IC4452,218.11416,27.427222,0.5,14.1,
IC4453,218.619165,-27.518056,2.2,12.2,
IC4454,218.319165,17.712222,0.5,16.6,
IC4455,218.432085,-14.619444,0.8,13.6,NGC5664
IC4456,218.53791,16.184167,0.5,15.2,
IC4457,218.62041,18.224444,0.3,15.2,
IC4458,219.52083,-39.473611,,,
IC4459,218.634165,30.973889,0.5,14.7,
IC4460,218.65209,30.279167,0.5,14.9,
IC4461,218.75166,26.531944,1.3,14.4,
IC4462,218.757915,26.543889,0.3,15.8,
IC4463,218.95416,16.019444,0.4,14.1,
IC4464,219.45375,-36.878611,1.6,11.8,
IC4465,218.96292,15.573056,0.4,15.5,
IC4466,219.19959,18.343056,1,14.6,
IC4467,219.223335,18.371111,0.4,15.6,
IC4468,219.61167,-22.367222,2.2,12.9,
IC4469,219.335835,18.248889,1.6,14.9,
IC4470,217.095,78.886111,1,14.4,
IC4471,219.133335,41.685278,1.1,13.8,NGC5697
IC4472,220.043745,-44.315556,2.2,12.9,
IC4473_1,219.475005,15.863611,0.7,14.7,
IC4473_2,219.47667,15.860833,0.5,14.7,
IC4474,219.59334,23.428889,0.6,15.2,
IC4475,219.59667,23.334167,0.9,13.8,
IC4476,219.965835,-16.244722,0.6,14.3,
IC4477,219.647085,28.458889,0.5,14.8,
IC4478,219.8025,15.878056,0.6,14.3,
IC4479,219.691245,28.505833,1.3,13.4,
IC4480,219.940005,18.492222,0.5,14.6,
IC4481,220.04208,16.141667,0.3,15.7,
IC4482,220.051665,18.943611,0.6,15.1,
IC4483,220.08084,16.685,1.5,13.9,
IC4484,221.93709,-73.306944,2.6,14,
IC4485,220.130835,28.669444,0.6,14.8,
IC4486,220.419585,18.5575,0.4,14.4,
IC4487,220.467495,18.576944,0.8,14.7,
IC4488,220.719165,18.620556,0.3,15.5,
IC4489,220.816665,18.528611,0.3,15.5,
IC4490,221.33958,-36.173056,,,
IC4491,221.117505,-13.725,,,IC1055?
IC4492,220.640835,37.452778,0.3,14,
IC4493,221.086245,12.131944,0.8,13.6,NGC5747
IC4494,221.112915,15.481111,0.6,14.2,
IC4495,221.060415,23.558611,0.5,14.9,
IC4496,220.97709,33.407222,1,14,
IC4497,221.086245,28.551111,0.5,14.1,
IC4498,221.25333,26.3,0.5,14.4,
IC4499,225.07959,-82.212778,8,10.1,
IC4500,221.14791,37.482778,0.3,14.7,
IC4501,221.855835,-22.405833,1,13.6,
IC4502,221.315415,37.299722,0.7,15,
IC4503,221.665005,16.146389,0.8,14,
IC4504,221.653755,31.699722,0.3,14.4,
IC4505,221.638755,33.409167,1.2,13.7,
IC4506,221.66583,33.401667,0.3,14.8,
IC4507,221.92542,18.455833,0.8,14.8,
IC4508_1,221.961255,31.765278,0.4,14.4,
IC4508_2,221.964585,31.768056,0.2,15.5,
IC4509,222.1125,31.791389,0.9,14,
IC4510,222.66666,-20.731667,,,
IC4511,223.02084,-40.495,,,
IC4512,222.47625,27.700278,0.4,15,
IC4513,223.066665,-20.728333,,,
IC4514,222.73125,27.578611,0.9,14.1,
IC4515,222.777495,37.495278,0.7,14.9,
IC4516,223.5975,16.355833,1,13.2,
IC4517,223.64625,23.643056,0.5,14.7,
IC4518,224.43834,-43.131111,2.2,13.5,
IC4518A,224.420835,-43.131389,0.9,14.3,
IC4518B,224.42166,-43.123611,1.3,16.3,
IC4519,223.684995,37.413056,0.7,14.5,
IC4520,223.779165,33.724444,0.4,15.3,
IC4521,224.863755,25.583333,0.5,14.7,
IC4522,227.873745,-75.858889,2,12.3,
IC4523,226.29375,-43.509722,2,13.2,
IC4524,225.52584,25.600556,0.5,14.9,
IC4525,225.60291,25.637778,0.4,15.1,
IC4526,225.65958,23.351111,0.4,15.8,
IC4527,226.42083,-42.448889,1.3,13.3,
IC4528,225.38958,49.113056,0.7,14.3,
IC4529,226.607085,-43.233333,0.7,14.2,
IC4530,225.939165,26.1,1,14.5,
IC4531,226.11,23.415556,0.8,14.9,
IC4532,226.223745,23.256389,0.8,14.6,
IC4533,226.126245,27.793333,1,13.9,
IC4534,226.673745,23.641667,1.5,13.2,
IC4535,227.173335,37.570278,0.4,15.5,
IC4536,228.32208,-18.1375,2.2,13,
IC4537,229.38459,2.047778,0.3,14.2,
IC4538,230.29833,-23.658333,2.6,12.1,
IC4539,229.629165,32.392778,0.4,15.3,
IC4540,230.012505,1.783333,,,
IC4541,232.48209,-70.583889,2.3,13.3,
IC4542,230.52291,33.148611,0.8,14.1,IC4542A
IC4542A,230.52291,33.148611,0.8,14.1,IC4542
IC4542B,230.524995,33.146944,0.3,15.1,
IC4543,231.2475,13.445556,1,14.3,IC1118
IC4544,232.35417,-50.58,,,
IC4545,235.36917,-81.626389,1.9,12.9,
IC4546,231.74334,28.851944,0.7,14.5,
IC4547,231.812505,28.789444,0.7,14.3,
IC4548,231.849585,28.850278,0.3,15.6,
IC4549,232.311255,32.825833,0.5,14.6,
IC4550,233.86875,-50.658889,3,8.4,NGC5946
IC4551,234.40083,5.973611,4.1,11.9,NGC5964
IC4552,233.742915,4.699167,,,
IC4553,233.73834,23.5025,1.8,13.2,IC1127
IC4554,233.769585,23.479722,0.3,15.9,
IC4555,237.061665,-78.179444,1.9,12.8,
IC4556,233.84334,25.297778,0.8,13.9,
IC4557,233.653755,39.729444,0.4,14.9,
IC4558,233.942505,25.345278,0.3,14.6,
IC4559,233.972505,25.341667,0.4,14.3,
IC4560,233.974995,39.814722,0.4,15.7,
IC4561,234.19584,25.416389,0.4,14.4,
IC4562,233.98791,43.493056,1.2,12.6,
IC4562A,234.01125,43.503889,0.3,14.4,
IC4563,234.01458,39.831667,0.8,14.3,
IC4564,234.11208,43.518611,1.3,13.5,
IC4565,234.14667,43.425278,0.9,14.1,
IC4566,234.17583,43.539722,1.6,13.3,
IC4567,234.305415,43.297778,1.4,12.8,
IC4568,235.03167,28.151944,0.6,14.5,
IC4569,235.201245,28.2925,0.9,14,
IC4570,235.343745,28.229167,0.9,14.1,
IC4571,237.214995,-67.323611,1.4,12.6,
IC4572,235.475835,28.133611,1,13.7,
IC4573,235.550835,23.800278,0.4,14.7,
IC4574,235.49667,28.24,0.3,14.8,
IC4575,235.58166,23.808056,0.7,14.6,
IC4576,235.647495,23.670556,1,13.9,
IC4577,235.689585,23.793056,0.8,14.3,
IC4578,238.29834,-74.825556,1.2,13.1,
IC4579,235.71417,23.773611,0.7,14.9,
IC4580,235.809585,28.356389,0.6,14.5,
IC4581,236.00583,28.276667,0.9,14.4,
IC4582,236.41416,28.088611,1.3,14,
IC4583,236.59125,23.808889,1,14.3,
IC4584,240.05208,-66.3825,1.8,15.1,
IC4585,240.07125,-66.3225,2.6,12.3,
IC4586,238.989585,5.931667,1.7,12.2,NGC6014
IC4587,239.964585,25.941111,0.4,14.3,
IC4588,241.2675,23.916667,0.3,15,
IC4589,241.85292,-6.385556,,,
IC4590,242.08791,28.478611,0.3,14.7,
IC4591,243.075,-27.927778,12,,
IC4592,242.998335,-19.459722,150,,
IC4593,242.93541,12.071944,0.7,10.7,
IC4594,242.844165,23.965,0.9,13.9,NGC6075
IC4595,245.1825,-70.1425,2.7,12,
IC4596,244.015005,-22.624722,1.5,14,
IC4597,244.415415,-34.366111,1.2,13.7,
IC4598,244.555005,-31.441389,1.5,13.8,
IC4599,244.846665,-42.259444,0.25,,
IC4600,244.022085,-22.783056,0.4,15.5,
IC4601,245.074995,-20.081667,20,,
IC4602,245.911245,11.786667,1.5,13.6,NGC6132
IC4603,246.349995,-24.466667,35,,
IC4604,246.387495,-23.443333,60,,
IC4605,247.55208,-25.114722,30,,
IC4606,246.808755,-26.024167,7.4,9,NGC6144
IC4607_1,247.565835,24.574444,0.4,15,
IC4607_2,247.56708,24.571111,0.2,16.2,
IC4608,251.72541,-77.489167,0.9,13.7,
IC4609,248.256255,22.798056,0.8,14.3,
IC4610,248.413335,39.2575,0.6,15.2,
IC4611,248.42541,39.185556,0.5,15,
IC4612,248.45709,39.263333,0.6,13.8,
IC4613,249.29166,36.13,,,
IC4614,249.44667,36.114722,0.8,14.3,
IC4615,249.474165,36.073056,2,12.9,NGC6196
IC4616,249.49917,35.995833,1.3,14.6,NGC6197
IC4617,250.53375,36.684167,1.2,15.2,
IC4618,254.458335,-76.9925,1.7,12,
IC4619,251.046255,17.758889,0.5,14.1,
IC4620,252.124995,19.305556,0.5,15,
IC4621,252.71292,8.784167,0.9,13.8,
IC4622,253.03458,-16.235833,,,
IC4623,252.7725,22.5275,0.7,14.7,
IC4624,252.88959,17.448889,0.4,14.8,
IC4625,253.245,2.403056,2.1,12.9,NGC6240
IC4626,253.336245,2.337778,,,
IC4627,253.535835,-7.635833,0.8,14.7,
IC4628,254.25,-40.456667,90,,
IC4629,254.037495,-16.71,,,
IC4630,253.78959,26.663333,0.8,13.6,
IC4631,257.74584,-77.6,,,
IC4632,254.63334,22.915556,,,
IC4633,258.44625,-77.535833,4,13,
IC4634,255.39,-21.825556,0.4,10.9,
IC4635,258.91833,-77.489167,3,14,
IC4636,254.77833,47.195556,,,
IC4637,256.29333,-40.884722,0.37,12.5,
IC4638,255.30666,33.513889,0.8,14.9,
IC4639,255.72792,22.930556,0.4,15.5,
